date,time(local time),altitude (m),longitude,latitude,tilt (deg),roll (deg),compass (deg),gyro-x (deg/s),gyro-y (deg/sec),gyro-z (deg/s),pressure (hPa),speed (m/s),acceleration (m/s)
21/11/2018,00:29.0,58.8999939,-75.69666917,45.38396211,1.7252,-3.8841,101.6593,32.13913,3.756522,-5.495652,989.2076,0,-0.005144
21/11/2018,00:30.0,58.80000305,-75.69666917,45.38396211,1.5304,0,101.7863,2.991304,-7.860869,-19.060869,989.1723,0,0
21/11/2018,00:31.0,58.80000305,-75.69666917,45.38396211,2.7249,-5.2454,102.1886,31.513044,-4.173913,8.973913,989.2045,0,0
21/11/2018,00:32.0,58.80000305,-75.69666917,45.38396211,0.8367,-4.6068,102.0948,7.165217,1.878261,-14.052174,989.1844,0.005144,0.005144
21/11/2018,00:33.0,58.80000305,-75.69666917,45.38396211,1.5222,-3.2631,101.7414,23.443478,-11.408695,-2.782609,989.129,0,-0.005144
21/11/2018,00:34.0,58.80000305,-75.69666917,45.38396211,2.6309,-1.9729,101.5258,24.208696,3.408696,-13.426087,989.129,0,0
21/11/2018,00:35.0,58.80000305,-75.69666917,45.38396211,3.9638,-4.405,101.9566,21.356522,11.130435,-14.052174,989.1518,0,0
21/11/2018,00:36.0,58.80000305,-75.69666917,45.38396211,0.4254,-2.9792,101.8316,18.991304,-20.799999,1.947826,989.1481,0.005144,0.005144
21/11/2018,00:37.0,58.80000305,-75.69666917,45.38396211,0,-3.1798,101.7863,41.321739,1.947826,3.686956,989.1481,0.005144,0
21/11/2018,00:38.0,58.80000305,-75.69666917,45.38396211,2.296,-2.9226,102.1415,25.321739,-7.373913,1.321739,989.1481,0,-0.005144
21/11/2018,00:39.0,58.80000305,-75.69666917,45.38396211,1.55,-4.2103,101.8316,29.217392,-11.686956,7.026087,989.1481,0,0
21/11/2018,00:40.0,58.80000305,-75.69666917,45.38396211,4.1111,-2.4653,102.0023,3.130435,1.73913,-5.913043,989.1481,0.005144,0.005144
21/11/2018,00:41.0,58.80000305,-75.69666917,45.38396211,1.9175,-4.4779,101.57,28.452173,-0.347826,0.556522,989.1476,0.005144,0
21/11/2018,00:42.0,58.80000305,-75.69666917,45.38396211,2.4301,-2.2091,102.0483,19.547827,-8,-13.913043,989.1476,0,-0.005144
21/11/2018,00:43.0,58.80000305,-75.69666917,45.38396211,0.4332,-3.6843,101.1842,32.417393,13.07826,-4.869565,989.159,0.005144,0.005144
21/11/2018,00:44.0,58.80000305,-75.69666917,45.38396211,0,-2.0826,101.9566,24.278261,0.695652,-9.113044,989.159,0,-0.005144
21/11/2018,00:45.0,58.80000305,-75.69666917,45.38396211,3.6768,-3.6768,101.8316,32.556522,7.443478,-14.121739,989.1224,0.005144,0.005144
21/11/2018,00:46.0,58.80000305,-75.69666917,45.38396211,1.8504,-3.7027,101.6145,30.539131,-9.182609,7.652174,989.1224,0.005144,0
21/11/2018,00:47.0,58.80000305,-75.69666917,45.38396211,2.3614,-4.2962,101.7414,20.799999,-9.46087,-13.704348,989.1923,0,-0.005144
21/11/2018,00:48.0,58.80000305,-75.69666917,45.38396211,1.706,-3.8407,100.7843,34.713043,-0.278261,-3.826087,989.1923,0.005144,0.005144
21/11/2018,00:49.0,58.80000305,-75.69666917,45.38396211,1.0586,-3.8134,101.8316,5.773913,1.878261,-5.217391,989.1923,0.005144,0
21/11/2018,00:50.0,58.80000305,-75.69666917,45.38396211,2.4981,-5.0011,101.5258,26.226088,-15.791305,-14.121739,989.1923,0,-0.005144
21/11/2018,00:51.0,58.80000305,-75.69666917,45.38396211,0.8478,-2.7563,102.2648,15.791305,-13.286957,-10.086957,989.1923,0,0
21/11/2018,00:52.0,58.80000305,-75.69666917,45.38396211,-0.2123,-4.4638,101.8316,31.582609,13.704348,-22.956522,989.2329,0,0
21/11/2018,00:53.0,58.69999695,-75.69666917,45.38396211,3.784,-1.891,101.6029,25.878262,-2.434783,-28.799999,989.2329,0.005144,0.005144
21/11/2018,00:54.0,58.69999695,-75.69666917,45.38396211,-0.4279,-4.497,101.7414,31.791304,-10.504348,18.643478,989.2329,0,-0.005144
21/11/2018,00:55.0,58.69999695,-75.69666917,45.38396211,-0.4149,-2.075,102.0023,12.591305,-10.226087,-0.417391,989.1806,0,0
21/11/2018,00:56.0,58.69999695,-75.69666917,45.38396211,3.1263,-5.8131,101.6968,19.408695,10.226087,-6.678261,989.1535,0.005144,0.005144
21/11/2018,00:57.0,58.69999695,-75.69666917,45.38396211,0.4277,-4.7102,101.7414,22.539131,-2.713043,-11.478261,989.159,0.010289,0.005144
21/11/2018,00:58.0,58.69999695,-75.69666917,45.38396211,1.5462,-2.8724,101.9112,6.956522,-2.782609,-6.191304,989.1954,0.005144,-0.005144
21/11/2018,00:59.0,58.69999695,-75.69666917,45.38396211,0.6591,-4.3984,101.7863,45.078262,-2.434783,-2.017391,989.1954,0.005144,0
21/11/2018,01:00.0,58.69999695,-75.69666917,45.38396211,0.2206,-4.4156,102.2648,21.426086,-0.486957,0.13913,989.1954,0.005144,0
21/11/2018,01:01.0,58.69999695,-75.69666917,45.38396211,1.9464,-4.5454,101.565,27.547827,-4.382609,-2.921739,989.187,0,-0.005144
21/11/2018,01:02.0,58.69999695,-75.69666917,45.38396211,1.4603,-3.7573,101.7414,24.834784,-4.104348,4.730435,989.2082,0,0
21/11/2018,01:03.0,58.69999695,-75.69666917,45.38396211,0,-5.2901,101.9112,2.991304,-6.052174,-15.095653,989.1913,0.005144,0.005144
21/11/2018,01:04.0,58.69999695,-75.69666917,45.38396211,1.2692,-4.4463,101.6968,32.417393,-5.843478,-18.365217,989.1913,0.005144,0
21/11/2018,01:05.0,58.69999695,-75.69666917,45.38396211,1.6654,-1.8737,101.7863,32,12.521739,5.495652,989.1913,0,-0.005144
21/11/2018,01:06.0,58.69999695,-75.69666917,45.38396211,1.6571,-3.5232,101.7331,22.747826,-9.321739,-7.513043,989.2478,0.005144,0.005144
21/11/2018,01:07.0,58.69999695,-75.69666917,45.38396211,4.6959,-4.482,101.7414,41.321739,-8.904347,-0.347826,989.2224,0.005144,0
21/11/2018,01:08.0,58.69999695,-75.69666917,45.38396211,1.944,-1.944,101.7414,30.191305,-5.843478,-10.504348,989.1926,0.005144,0
21/11/2018,01:09.0,58.69999695,-75.69666917,45.38396211,1.9034,-4.4449,102.0023,21.356522,-29.982609,-8.278261,989.1926,0.005144,0
21/11/2018,01:10.0,58.69999695,-75.69666917,45.38396211,0.8222,-4.1145,101.6968,18.573914,5.495652,-11.826087,989.1926,0,-0.005144
21/11/2018,01:11.0,58.69999695,-75.69666917,45.38396211,0.6423,-3.8566,102.1253,38.260868,-1.530435,-5.495652,989.2427,0.005144,0.005144
21/11/2018,01:12.0,58.69999695,-75.69666917,45.38396211,-0.8695,-3.698,102.3595,25.252174,-16.765217,-17.808695,989.2589,0,-0.005144
21/11/2018,01:13.0,58.69999695,-75.69666917,45.38396211,-0.2102,-3.7861,101.9112,23.513044,0.834783,1.252174,989.2589,0.005144,0.005144
21/11/2018,01:14.0,58.69999695,-75.69666917,45.38396211,2.4301,-2.2091,101.6968,30.81739,-17.043478,-7.791304,989.2589,0.005144,0
21/11/2018,01:15.0,58.6000061,-75.69666917,45.38396211,3.6705,-4.9689,101.8316,33.113045,-9.321739,3.408696,989.2229,0.005144,0
21/11/2018,01:16.0,58.6000061,-75.69666917,45.38396211,1.094,-4.5993,101.7414,25.043478,3.408696,-10.156522,989.2229,0,-0.005144
21/11/2018,01:17.0,58.6000061,-75.69666917,45.38396211,1.0922,-2.6219,101.9112,21.07826,14.469565,-3.547826,989.2229,0.005144,0.005144
21/11/2018,01:18.0,58.6000061,-75.69666917,45.38396211,2.9885,-5.3419,101.6968,0.278261,-1.878261,-3.060869,989.2227,0.005144,0
21/11/2018,01:19.0,58.6000061,-75.69666917,45.38396211,-0.8574,-2.5731,101.8662,15.095653,5.008696,14.886956,989.2227,0.005144,0
21/11/2018,01:20.0,58.6000061,-75.69666917,45.38396211,0.8062,-2.4193,101.8662,17.878262,-12.730434,-17.391304,989.2227,0,-0.005144
21/11/2018,01:21.0,58.6000061,-75.69666917,45.38396211,2.1989,-3.2994,102.1253,2.573913,-22.81739,-9.391304,989.2368,0,0
21/11/2018,01:22.0,58.6000061,-75.69666917,45.38396211,-1.5164,-3.2508,102.0483,21.356522,-12.452174,-4.93913,989.2412,0,0
21/11/2018,01:23.0,58.6000061,-75.69666917,45.38396211,0.2178,-1.7423,101.9112,52.38261,9.530435,-7.443478,989.2412,0.010289,0.010289
21/11/2018,01:24.0,58.6000061,-75.69666917,45.38396211,-0.2088,-3.3419,101.6968,32.904346,-6.052174,14.121739,989.2412,0,-0.010289
21/11/2018,01:25.0,58.6000061,-75.69666917,45.38396211,0.4371,-1.9673,101.6968,10.573913,15.513043,-2.713043,989.2412,0.005144,0.005144
21/11/2018,01:26.0,58.6000061,-75.69666917,45.38396211,0.6356,-3.1796,102.0023,24.695652,-14.53913,-2.156522,989.2361,0.005144,0
21/11/2018,01:27.0,58.6000061,-75.69666917,45.38396211,0.4336,-2.6025,101.9566,42.226086,1.947826,-7.026087,989.2066,0,-0.005144
21/11/2018,01:28.0,58.6000061,-75.69666917,45.38396211,0.2082,-5.4206,101.9566,37.495651,-5.217391,7.791304,989.2245,0.005144,0.005144
21/11/2018,01:29.0,58.6000061,-75.69666917,45.38396211,1.7148,-2.3581,101.9112,21.634783,0,-24.695652,989.2303,0.005144,0
21/11/2018,01:30.0,58.6000061,-75.69666917,45.38396211,2.3804,-3.8971,101.7414,1.669565,-10.713043,-17.113043,989.2621,0.005144,0
21/11/2018,01:31.0,58.6000061,-75.69666917,45.38396211,3.4381,-2.7929,101.8662,11.617392,-10.643478,14.608696,989.2621,0.005144,0
21/11/2018,01:32.0,58.6000061,-75.69666917,45.38396211,0.2088,-3.3419,101.7414,29.913044,5.356522,-20.730434,989.3061,0.005144,0
21/11/2018,01:33.0,58.6000061,-75.69666917,45.38396211,0,-2.7566,101.8662,19.408695,-5.634783,-6.956522,989.2656,0.005144,0
21/11/2018,01:34.0,58.6000061,-75.69666917,45.38396211,2.5247,-1.8933,102.0483,17.321739,-6.330435,-11.060869,989.2287,0,-0.005144
21/11/2018,01:35.0,58.6000061,-75.69666917,45.38396211,2.2698,-3.5092,102.1715,22.121738,-4.93913,-18.573914,989.2287,0.005144,0.005144
21/11/2018,01:36.0,58.6000061,-75.69666917,45.38396211,1.9554,-3.913,101.6968,34.365219,-7.930435,-8.556521,989.2287,0,-0.005144
21/11/2018,01:37.0,58.6000061,-75.69666917,45.38396211,1.7395,-3.2628,102.1715,22.678261,-1.530435,-1.669565,989.2736,0.005144,0.005144
21/11/2018,01:38.0,58.5,-75.69666917,45.38396211,2.5693,-3.2122,102.1253,44.452175,-17.73913,-10.086957,989.2615,0,-0.005144
21/11/2018,01:39.0,58.5,-75.69666917,45.38396211,0,-4.1165,102.0341,22.469564,-5.913043,-3.826087,989.2484,0,0
21/11/2018,01:40.0,58.5,-75.69666917,45.38396211,0.6608,-5.2938,102.0483,21.773912,-5.634783,0.695652,989.2741,0.010289,0.010289
21/11/2018,01:41.0,58.5,-75.69666917,45.38396211,3.3861,-3.1743,102.1253,27.200001,-0.834783,-1.947826,989.2431,0.005144,-0.005144
21/11/2018,01:42.0,58.5,-75.69666917,45.38396211,1.2006,-2.602,102.386,23.026087,-13.426087,-7.791304,989.2715,0,-0.005144
21/11/2018,01:43.0,58.5,-75.69666917,45.38396211,3.0543,-3.0543,101.8662,24.556522,-0.417391,-4.243478,989.2715,0,0
21/11/2018,01:44.0,58.5,-75.69666917,45.38396211,1.4928,-3.8411,101.482,22.4,-10.713043,-16.834784,989.2959,0,0
21/11/2018,01:45.0,58.5,-75.69666917,45.38396211,0.8475,-3.1795,101.8662,7.304348,-7.443478,-10.434783,989.3193,0,0
21/11/2018,01:46.0,58.5,-75.69666917,45.38396211,0.6365,-1.0608,101.8215,40.695652,10.365217,9.321739,989.2811,0,0
21/11/2018,01:47.0,58.5,-75.69666917,45.38396211,0.8841,-5.534,102.0948,26.434782,0.765217,-25.460869,989.2464,0.005144,0.005144
21/11/2018,01:48.0,58.5,-75.69666917,45.38396211,0.415,-5.1943,101.8662,0.278261,4.66087,-7.165217,989.3048,0.005144,0
21/11/2018,01:49.0,58.5,-75.69666917,45.38396211,1.7368,-4.5632,101.6525,18.991304,-14.956522,-16.417391,989.2718,0,-0.005144
21/11/2018,01:50.0,58.5,-75.69666917,45.38396211,3.3037,-2.0641,102.0023,33.18261,-8.486957,-4.591304,989.2718,0,0
21/11/2018,01:51.0,58.5,-75.69666917,45.38396211,-0.8442,-3.3785,101.9112,19.33913,7.930435,-3.478261,989.2718,0.005144,0.005144
21/11/2018,01:52.0,58.5,-75.69666917,45.38396211,2.2408,-5.0983,102.1253,33.669567,1.947826,-5.773913,989.2718,0.005144,0
21/11/2018,01:53.0,58.5,-75.69666917,45.38396211,0.8337,-4.5901,102.0948,28.799999,1.73913,-9.6,989.2718,0,-0.005144
21/11/2018,01:54.0,58.5,-75.69666917,45.38396211,2.2853,-3.887,102.2648,9.73913,-13.913043,0.626087,989.2718,0.005144,0.005144
21/11/2018,01:55.0,58.5,-75.69666917,45.38396211,2.1027,-2.9445,101.8215,49.599998,-13.704348,-6.330435,989.2711,0.005144,0
21/11/2018,01:56.0,58.5,-75.69666917,45.38396211,1.2853,-3.2147,101.8215,31.165216,-5.565217,-15.582608,989.2696,0,-0.005144
21/11/2018,01:57.0,58.5,-75.69666917,45.38396211,-1.7598,-3.0807,101.8662,25.6,-8.347826,0.486957,989.2696,0,0
21/11/2018,01:58.0,58.5,-75.69666917,45.38396211,-0.4306,-1.5074,102.1253,32.13913,-0.834783,3.895652,989.2207,0,0
21/11/2018,01:59.0,58.5,-75.69666917,45.38396211,2.6297,-2.6297,101.8662,23.026087,-2.086957,16.626087,989.2554,0.005144,0.005144
21/11/2018,02:00.0,58.5,-75.69666917,45.38396211,1.4743,-4.8495,102.2179,9.252174,-1.73913,10.782609,989.2554,0.010289,0.005144
21/11/2018,02:01.0,58.5,-75.69666917,45.38396211,2.9546,-5.4931,102.0341,31.095652,-7.930435,4.8,989.2537,0,-0.010289
21/11/2018,02:02.0,58.3999939,-75.69666917,45.38396211,0.8738,-2.6221,102.1253,27.269566,0.208696,6.747826,989.2921,0.005144,0.005144
21/11/2018,02:03.0,58.3999939,-75.69666917,45.38396211,1.4632,-1.0451,102.386,18.852175,-1.530435,-4.382609,989.2702,0.005144,0
21/11/2018,02:04.0,58.3999939,-75.69666917,45.38396211,0.8102,-4.4604,102.2648,26.92174,-12.243478,-8.347826,989.2702,0.005144,0
21/11/2018,02:05.0,58.3999939,-75.69666917,45.38396211,2.7282,-4.4098,101.8215,33.739132,-10.017391,6.052174,989.267,0.005144,0
21/11/2018,02:06.0,58.3999939,-75.69666917,45.38396211,1.4958,-5.1346,98.4694,26.643478,-3.33913,3.269565,989.2489,0.005144,0
21/11/2018,02:07.0,58.3999939,-75.69666917,45.38396211,0.2187,-0.8747,101.3057,31.165216,-1.321739,-5.982609,989.2558,0,-0.005144
21/11/2018,02:08.0,58.3999939,-75.69666917,45.38396211,3.1318,-1.8785,102.4808,44.869564,4.66087,-13.704348,989.2537,0.005144,0.005144
21/11/2018,02:09.0,58.3999939,-75.69666917,45.38396211,0.8637,-2.8082,102.1715,27.965218,-4.243478,-18.017391,989.2547,0.005144,0
21/11/2018,02:10.0,58.3999939,-75.69666917,45.38396211,3.0051,-4.08,101.565,39.791306,-9.252174,-2.643478,989.2547,0.005144,0
21/11/2018,02:11.0,58.3999939,-75.69666917,45.38396211,1.4897,-5.3275,102.0341,48.13913,-10.782609,-7.234783,989.236,0,-0.005144
21/11/2018,02:12.0,58.3999939,-75.69666917,45.38396211,3.0269,-4.3263,102.0341,32.765217,-10.017391,3.617391,989.236,0,0
21/11/2018,02:13.0,58.3999939,-75.69666917,45.38396211,0.2153,-1.7226,101.9566,24.069565,2.156522,20.452173,989.256,0.005144,0.005144
21/11/2018,02:14.0,58.3999939,-75.69666917,45.38396211,4.289,-4.0742,102.4332,2.017391,-6.956522,-3.478261,989.256,0.005144,0
21/11/2018,02:15.0,58.3999939,-75.69666917,45.38396211,0,-7.0407,102.0341,27.060869,-9.73913,-12.382608,989.256,0.010289,0.005144
21/11/2018,02:16.0,58.3999939,-75.69666917,45.38396211,2.5603,-2.9874,102.3391,20.939131,-1.182609,-0.347826,989.256,0,-0.010289
21/11/2018,02:17.0,58.3999939,-75.69666917,45.38396211,1.7173,-4.512,102.0341,26.226088,-9.252174,-3.895652,989.2315,0,0
21/11/2018,02:18.0,58.3999939,-75.69666917,45.38396211,1.7657,-6.191,102.1253,24.486956,-3.33913,10.295652,989.2815,0.005144,0.005144
21/11/2018,02:19.0,58.3999939,-75.69666917,45.38396211,1.7582,-3.9584,101.8662,33.530434,-13.773913,4.591304,989.2815,0.005144,0
21/11/2018,02:20.0,58.3999939,-75.69666917,45.38396211,3.5744,-1.8914,101.7331,19.686956,2.921739,-6.330435,989.275,0,-0.005144
21/11/2018,02:21.0,58.3999939,-75.69666917,45.38396211,2.8788,-3.0846,102.2179,34.226086,6.191304,10.365217,989.275,0,0
21/11/2018,02:22.0,58.3999939,-75.69666917,45.38396211,1.889,-4.6216,102.0795,21.356522,-9.947826,1.878261,989.2619,0.005144,0.005144
21/11/2018,02:23.0,58.30000305,-75.69666917,45.38396211,0,-2.583,101.8662,19.408695,1.808696,-4.104348,989.2656,0,-0.005144
21/11/2018,02:24.0,58.30000305,-75.69666917,45.38396211,0.8865,-3.5483,102.1715,30.4,-12.313044,-1.46087,989.2644,0.005144,0.005144
21/11/2018,02:25.0,58.30000305,-75.69666917,45.38396211,2.0974,-5.0391,101.6397,12.869565,7.443478,6.4,989.2691,0,-0.005144
21/11/2018,02:26.0,58.30000305,-75.69666917,45.38396211,2.4577,-3.688,102.0795,8.904347,0.556522,-26.295652,989.2788,0,0
21/11/2018,02:27.0,58.30000305,-75.69666917,45.38396211,2.9193,-6.0557,102.4332,29.07826,-16.973913,-14.886956,989.2788,0.005144,0.005144
21/11/2018,02:28.0,58.30000305,-75.69666917,45.38396211,0.6526,-3.0469,102.0795,4.66087,10.713043,17.252174,989.2806,0,-0.005144
21/11/2018,02:29.0,58.30000305,-75.69666917,45.38396211,5.3542,-5.7674,102.6056,31.373913,14.26087,2.365217,989.2212,0,0
21/11/2018,02:30.0,58.30000305,-75.69666917,45.38396211,-16.764,-53.0091,101.0515,-11.617392,-47.165218,15.304348,989.2212,0,0
21/11/2018,02:31.0,58.1000061,-75.69666917,45.38396211,-34.8213,-9.3151,101.8772,98.017395,-25.878262,-26.365217,989.2212,0.005144,0.005144
21/11/2018,02:32.0,57.8999939,-75.69666917,45.38396211,-24.0392,10.5861,101.6145,2.852174,14.886956,83.269562,989.2858,0.005144,0
21/11/2018,02:33.0,57.69999695,-75.69666917,45.38396211,20.9191,-10.4801,101.5301,84.243477,0.347826,-40,989.2809,0.005144,0
21/11/2018,02:34.0,57.5,-75.69666917,45.38396211,-78.2295,-168.4154,90.7813,505.878265,563.617371,37.286957,989.2809,0.005144,0
21/11/2018,02:35.0,57.5,-75.69666917,45.38396211,-14.8093,23.6821,81.4897,-1.669565,125.704346,-93.286957,989.2809,0.102888,0.097744
21/11/2018,02:36.0,57.5,-75.69666917,45.38396211,-15.3652,105.3657,82.1139,-75.130432,47.095654,57.530434,989.2203,0.252076,0.149188
21/11/2018,02:37.0,58.19999695,-75.69666917,45.38396211,-47.2662,149.0241,82.7132,-36.52174,-110.81739,27.130434,989.2203,0.246931,-0.005144
21/11/2018,02:38.0,58.8999939,-75.69666154,45.38396211,3.0248,-52.4738,79.9817,192.278259,23.026087,-117.286957,989.2203,0.241787,-0.005144
21/11/2018,02:39.0,60.69999695,-75.69666154,45.38396211,-24.1123,-38.3769,83.6598,184.834778,-47.373913,-254.191299,989.2203,0.226354,-0.015433
21/11/2018,02:40.0,63,-75.69665391,45.38396211,4.5026,23.7802,78.2016,507.756531,114.017395,-80.695656,989.2203,0.354964,0.12861
21/11/2018,02:41.0,65.1000061,-75.69665391,45.38396211,33.3995,0.9359,99.4318,-138.782608,-27.826086,-50.086956,988.2285,1.656497,1.301533
21/11/2018,02:42.0,67.5,-75.69663102,45.383985,30.2584,37.6885,104.2233,-67.269562,38.678261,-163.060867,988.2285,3.657668,2.001172
21/11/2018,02:43.0,70.19999695,-75.69660813,45.38400407,-30.5078,-172.5382,113.363,-212.382614,-25.460869,-113.252174,987.1695,3.64738,-0.010289
21/11/2018,02:44.0,73.6000061,-75.69656998,45.38402696,-19.922,-67.8084,105.7554,116.521736,-197.565216,-90.08696,987.1695,2.150359,-1.497021
21/11/2018,02:45.0,77.3999939,-75.69655472,45.38402696,-11.5423,-107.1187,106.4861,-420.313049,-3.33913,26.782608,986.1767,0.859115,-1.291244
21/11/2018,02:46.0,81.1000061,-75.69654709,45.38402696,22.1551,-13.4905,105.225,74.921738,-27.200001,-86.81739,986.1767,0.46814,-0.390974
21/11/2018,02:47.0,85,-75.69654709,45.38402696,17.7999,-52.8433,104.6904,318.608704,47.513042,151.304352,985.1977,0.246931,-0.221209
21/11/2018,02:48.0,88.80000305,-75.69653947,45.38402696,-2.4874,56.3542,103.5762,350.469574,296.556519,13.217391,985.191,0.12861,-0.118321
21/11/2018,02:49.0,92.5,-75.69653947,45.38402696,20.8795,24.2428,102.2382,-11.33913,48.347828,-151.513046,984.2309,0.12861,0
21/11/2018,02:50.0,96.3999939,-75.69653947,45.38402696,-3.2225,34.6499,103.3842,-230.678268,-242.434784,-38.886955,984.2309,0.133754,0.005144
21/11/2018,02:51.0,100.3999939,-75.69653947,45.38402696,-24.0932,-162.608,100.5929,234.434784,153.252167,-43.756523,983.258,0.550451,0.416696
21/11/2018,02:52.0,104.1000061,-75.69653184,45.38402696,-11.3895,-37.0352,102.1615,392.06958,-108.521736,92.660866,983.258,0.920848,0.370397
21/11/2018,02:53.0,107.8000031,-75.69651658,45.38403459,10.8119,-5.1615,103.5221,-316.382599,-68.939133,87.09565,982.2738,1.507309,0.586462
21/11/2018,02:54.0,111.6000061,-75.69650132,45.38404222,19.5819,20.6698,106.53,-30.4,-185.321732,-95.304344,982.523,1.862273,0.354964
21/11/2018,02:55.0,115.199997,-75.69647843,45.38404985,29.9889,-32.6568,107.2331,362.086945,-127.582611,-75.965218,981.2868,2.119493,0.25722
21/11/2018,02:56.0,118.1000061,-75.69644791,45.38406129,24.2192,5.1964,114.0561,77.495651,47.582607,-315.89566,981.2868,2.109204,-0.010289
21/11/2018,02:57.0,119.8000031,-75.69643265,45.38406892,30.2034,14.0886,130.035,-400.695648,9.391304,-150.469559,981.1439,1.944583,-0.164621
21/11/2018,02:58.0,120.199997,-75.69640977,45.38407655,50.7938,-31.9203,131.465,220.800003,-5.078261,118.330437,981.1527,1.522742,-0.421841
21/11/2018,02:59.0,119.199997,-75.69639451,45.38407655,-7.5299,99.3611,127.3859,-783.165222,-84.521736,24.556522,981.1527,1.136912,-0.38583
21/11/2018,03:00.0,117.3000031,-75.69638688,45.38407655,-3.0824,-18.3737,132.8511,107.617393,101.634781,12.313044,981.3416,0.653339,-0.483574
21/11/2018,03:01.0,116.5,-75.69637925,45.38407655,-5.1346,44.8261,132.8706,-253.356522,116.660866,-172.313049,981.3416,0.555595,-0.097744
21/11/2018,03:02.0,116.699997,-75.69637925,45.38407655,-20.3552,48.7161,127.3172,-783.165222,-357.913055,-70.81739,981.3416,0.226354,-0.329242
21/11/2018,03:03.0,116.8000031,-75.69637925,45.38407655,3.0861,44.9728,124.0042,445.634796,-466.156525,-69.565216,981.3416,0.38583,0.159476
21/11/2018,03:04.0,116.699997,-75.69637162,45.38409181,-40.0536,-155.8924,124.7932,-39.582607,-104.695656,92.382607,981.3416,2.459023,2.073193
21/11/2018,03:05.0,116.6000061,-75.6963411,45.38411851,-42.0156,140.8431,124.8855,9.669565,376.834778,122.643478,981.3416,4.753425,2.294402
21/11/2018,03:06.0,116.3000031,-75.69631058,45.38416429,27.7334,18.1388,125.368,-38.191303,-223.513046,-98.643478,981.3416,6.456222,1.702797
21/11/2018,03:07.0,116,-75.69627244,45.38422151,-16.7217,-123.2075,125.8441,-93.495651,-116.382607,-64.417389,981.2979,7.680589,1.224367
21/11/2018,03:08.0,115.6000061,-75.69623429,45.38427873,21.9283,-2.2179,126.9836,-120.13913,451.82608,356.313049,981.2942,8.416239,0.735649
21/11/2018,03:09.0,115.3000031,-75.69617325,45.38435121,-26.2617,52.9107,128.0568,240.486954,158.608688,-170.295654,981.2725,8.863801,0.447562
21/11/2018,03:10.0,115,-75.69611985,45.38441606,-11.376,-61.4789,128.3581,-277.773926,-258.643463,64.13913,981.2725,9.064433,0.200632
21/11/2018,03:11.0,114.8000031,-75.69605118,45.38449235,-36.9271,-149.0277,124.1939,-320.347839,106.017395,-104.347824,981.2725,9.146744,0.08231
21/11/2018,03:12.0,114.5,-75.69599778,45.38456483,-82.5754,5.4759,121.6592,-275.339142,-20.52174,-37.843479,981.2987,9.064433,-0.08231
21/11/2018,03:13.0,114.3000031,-75.69592911,45.38462205,-14.1311,21.032,124.8093,93.773911,114.573914,-21.913044,981.3904,7.603423,-1.46101
21/11/2018,03:14.0,114,-75.69584519,45.38465257,-18.5838,165.369,126.5066,194.782608,-272.765228,-40.486958,981.3904,6.965518,-0.637905
21/11/2018,03:15.0,113.699997,-75.69576127,45.38467164,-19.19,28.6327,124.5893,-300.243469,-27.269566,-181.773911,981.3773,7.104417,0.138899
21/11/2018,03:16.0,113.3999939,-75.69566971,45.3846602,9.6448,3.4225,125.6536,246.678268,-425.113037,-85.704346,981.3773,7.443947,0.33953
21/11/2018,03:17.0,113.199997,-75.69557053,45.38464494,9.6686,-48.8354,125.4135,379.547821,147.339127,61.495651,981.4059,8.117863,0.673916
21/11/2018,03:18.0,112.8999939,-75.69547135,45.38461442,19.8886,10.6724,125.0459,294.052185,-83.686958,-79.582611,981.4059,8.53456,0.416697
21/11/2018,03:19.0,112.6000061,-75.69536454,45.38458009,17.3205,-24.5482,126.945,18.434782,-370.226074,9.808696,981.4047,8.858656,0.324097
21/11/2018,03:20.0,112.3000031,-75.69527299,45.38454957,-22.3595,47.0739,127.0747,137.252167,-382.260864,-16.278261,981.4047,9.136455,0.277798
21/11/2018,03:21.0,112.1000061,-75.69516617,45.38450761,-19.8893,56.7794,127.714,110.747826,443.200012,138.573914,981.4023,9.275354,0.138899
21/11/2018,03:22.0,111.8000031,-75.69505936,45.38446565,5.5983,33.2245,127.8266,209.600006,-337.113037,-112.069565,981.3348,9.301075,0.025722
21/11/2018,03:23.0,111.5,-75.69494492,45.3844275,2.3283,-6.6654,127.6975,100.313042,-177.113037,-66.852173,982.92,9.316509,0.015434
21/11/2018,03:24.0,111.199997,-75.69483811,45.38439317,-14.3336,147.743,128.6163,128.486954,280.278259,-120.486954,982.25,9.285642,-0.030867
21/11/2018,03:25.0,111,-75.6947313,45.38435121,31.0713,27.1611,128.3131,-187.199997,110.95652,192.13913,981.3704,9.25992,-0.025722
21/11/2018,03:26.0,110.699997,-75.69462449,45.38431306,5.5009,-106.1588,128.3554,229.147827,175.652176,139.895645,981.3704,9.254775,-0.005145
21/11/2018,03:27.0,110.5,-75.69452531,45.3842711,-77.1074,167.3501,129.0257,120.208694,28.173914,23.234783,981.3976,9.244486,-0.010289
21/11/2018,03:28.0,110.3000031,-75.69441849,45.38424058,-1.8211,45.027,126.6631,132.730438,-300.03479,-36.104347,981.3976,9.223909,-0.020577
21/11/2018,03:29.0,110.1000061,-75.69431168,45.38419862,-25.932,58.4654,125.308,32.695652,127.373917,85.495651,982.156,8.910101,-0.313809
